Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",5-Sep-17,1,After update apps disappeared and wiped the SD card,"After the latest update many of my apps disappeared as well as everything on my SD card. Not a happy customer, returning the phone."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Apr-17,5,Great Phone for the price!!!,Great phone for the money. Takes great pics and is really fast. 4gLTE compatible. Takes 2 small Sims or 1 sim and 1 memory card. Completely sealed back. Sim and memory card goes in the side. Simply a wonderful phone.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",5-May-17,1,will not charge,please do not buy this i only had it for a few months and it first would not charge now it will not turn on at all. very bad
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",24-Jan-18,2,Terrible for long term use,The first few months of having this phone were great but a few months in I started getting ads and now only 7 months after having this phone it glitches constantly and the battery dies incredibly quickly with the new updates. Buyers beware!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",13-Feb-17,5,Sweet deal... Pay less and get more,Wow Sweet deal it's like a note 4 and better... I can even change my TV with this phone... Great price great phone. Good job Blu on this new vivo xl2... Keep up the good work
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",18-May-17,2,"Good price, but bad quality","Bad screen resolution, but that's not the key point, the screen was always out of control, I had to click the power button to turn off the screen and turn it on again. It happened more and more frequently, I had to ""restart"" it many times when I texted. Finally, I can't bear it and requested to return. That problem started to appear when I used it for one month."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Sep-17,2,... few months now and data connection is iffy at best. Data connection drops off at random times and ...,Have been using this phone with Tmobile for a few months now and data connection is iffy at best.  Data connection drops off at random times and in random places.  Dont know if its something wrong with my phone or its just BLU phones in general.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Mar-17,5,Blu Vivo X2 - a winner!,This is a great phone by BLU. I upgraded from the Blu H1 RD and there's a vast difference in performance. The build quality is very good and the casing has a substantial feel to it. The included Blu software is not as intuitive as one would like and I've had to revert to Google launcher to provide a near stock Android experience. You can't use both simcards with an SD card at the same time.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Jun-17,1,Do not buy,Probably one of the worst phones I have ever bought and as far as battery life would have a completely full battery in the morning after being charged all night. And within 2 hours it is completely dead and require more charge.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Jan-18,1,It is bad phone. Software gets hanged all times and you ...,It is bad phone.Software gets hanged all times and you can not use this phone more than 3 months at any cost. better Avoid it.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Aug-17,1,Worst phone ever,This is the least user friendly phone that I have ever had. From the easily cracked screen to having to download an app just to make and receive class is too much. Don't care what Apple does. Phones are portable so the are more likely to be dropped. Not a good value if you group your phone and it shatters....let me guess? you need need to buy a screen protector .  Bull. Had a phone for years with no case or screen protector and would drop all the time. No cracked s reenact or phone. . Good luck finding or wanting to remove the battery. Not user friendly at all. First and last time buying one....and you Amazon can kick rocks for reccommending this crap.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Feb-18,2,"Phone ""looks and feels"" like a solid phone","Phone ""looks and feels"" like a solid phone.  Too bad that is not the case here.  I have been using this phone for about 6 months and it is falling apart.  I did purchase there 2 year extra warranty, they just do not have a local place (anywhere in the us) to bring your phone in for a repair.  You must mail your phone in.  So. If you are like me, you depend on your phone to communicate with work, family and friends.  It just might be worth it to buy a different phone, maybe from a company starting with the letter A that have authorized and non authorized repair shops to get your device fixed anywhere?"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",10-Sep-17,1,This phone is terrible,This is the worst phone I've ever had. I've had it only a few days and it constantly freezes.  It is currently stuck on the Blu screen and will not budge.  I had two other Blu phones which I really liked but this one is garbage. I intend to return it.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Nov-17,3,beautiful pictures and video,"It is okay, beautiful pictures and video. The only problem I have with it is after the update, I have not been able to have access to my phone since yesterday. The phone keeps asking for a password which I do not know. I checked their website, there are several others with the same issue. At the moment, BLU tech support has no solution to the problem yet."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",30-Jul-17,3,enough to do the job but has just enough software bugs to be annoying. I go through sunglasses,"ya get what you pay for. The phone is adequate,  enough to do the job but has just enough software bugs to be annoying.  I go through sunglasses, watches and phones fast.  If you are like me and tired of paying a lot of money for phones give it a try.  But you wont see a lot of software updates from BLU so, if you don't plan to buy and hold, give it a try.  I'm sure I will break, burn, crush, crack or dunk this one soon and when I do I will buy again."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Jul-17,1,Not happy at all and would give negative stars if I ...,I should have listened to the negative reviews.  I have gone through two of these phones now and they have both had problems.  The first one stopped charging after a month and then the second had bugs from the beginning then I try to go and return it and they charged me for a restocking fee.  Not happy at all and would give negative stars if I could.  DO NOT BUY THIS PHONE!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",2-Aug-17,2,Disappointed,"When my BLU R1 HD died after about a year, I got this, big ol' phone. Had the bells and whistles, but now, it is just working badly. BLU customer support just suggested a hard reset, then clearing the cache for the apps, but the whole thing seems funky. It's gotta go. Too bad, I wanted it to be good!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",30-Sep-17,2,"Performance is not the best, I understand it is a cheap phone but ...","Performance is not the best, I understand it is a cheap phone but the problems are more than they should be. It randomly takes screen shots and turns on in my pocket, or while charging. Apps don't respond at a normal pace compared to other phones in the same price range. It surfs the internet okay(when it doesn't lock up) and connects into my network the way it should. For what it is it's okay, but I think money could be better spent on a larger named device."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",31-Jan-18,2,Decent phone to start but rapidly went downhill,"The first impressions of the phone are great but, time is not on your side. It's been 9 months and the battery has already degraded. When using a high demand app I can watch the battery bar tick down every few seconds.It has frozen up, glitched out and slowed down to crawl and the past few months. The worst part is the adware that suddenly started downloading apps on it's own. After a system update I woke up to three new apps installed. I removed them but I fear the main cause cannot be removed without rooting. I no longer believe my information is secure and I'm getting a new non Blu phone pronto.TLDR: Cheap phone, won't last a year, and time brings adware & glitches"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Apr-17,1,"It's a big phone, hope it fits my pockets ...","I am worried now I recently invrstigated youtube as well as cnet,,is this phone really bugged by China and want to know why updates keep prompting this phone even after submitting updates..it says i need  to free space critically low..i don't know why..maybe ask amazon pruduct services?"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",16-May-17,5,Amazing for the price,"I bought these for my children and they are very happy with them. They are slim and shiny, work quickly, have plenty of storage, and have done everything asked of them so far. Could not be mistaken for a flagship by any means but for about 1/8 of flagship process these are a steal."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Mar-17,4,Love it!,"Bought about a month ago and love the phone! It's about the same size as an iPhone 6 and the camera is great! Runs Android so it comes with Google drive, mail, etc. Once you figure out everything you can really personalize the phone to your liking. Fast, reliable and great for the price. My friends love it as well. Would definitely recommend to anyone looking for a great budget phone."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Nov-17,3,It's an ok phone for the money but after only ...,"It's an ok phone for the money but after only five months the battery would not charge and it would not turn on. This is important: THERE ARE NO AUTHORIZED REPAIR CENTERS OUT THERE, YOU MUST SEND THE PHONE BACK TO MIAMI FOR WARRANTY REPAIRS, AT YOUR EXPENSE."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Jun-17,3,Phone sent missing headphones/mic,"I like the phone however when I received it there wasn't any headphones/mic in the box as advertised. I got the phone, charger and protective case but no headphones/mic. I would like to have this sent please as it is listed as part of the accessories provided and part of what I paid for. Kindly indicate how you are going to have this sent to me.Martin Pereira"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Aug-17,4,Great Blu Phone,"I'm loving this phone. The only reason it received 4 stars is because I love the use of the app draw, for a clearer screen. This phone does not have the app draw. But it's great in every other way. Takes amazing pictures for the phone to had cost so little. Does a whole lot more for the small amount I paid. If it some how got damaged due to fault of my own, I can honestly say I would purchase it again, unless Blu came out with a better one by then."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Jan-18,3,WiFi is unstable and intermittent when Bluetooth is on..,"This is a great phone but it has a problem with the WiFi.  The WiFi is unstable and intermittent when the Bluetooth is on at same time. This is a problem for me because I frequently use both.  I need to contact Customer Support to see if this can be resolved without returning the phone.I have been in touch with Customer Support and they had me reset the phone to the Factory Default.  It looked promising at first but when I started using the phone again the problem came back, unfortunately.  I will have to contact them again to see what can be done."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Aug-17,5,"This phone is amazing, except for the ads on the phone","This phone is amazing, except for the ads on the phone. It has random ads even when I unlock the phone to get to the main screen. Other than that. I absolutely love this phone. I bought the phone in June i think and it is working great now."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Mar-18,3,1 year without issues,Had zero issues for close to 1 years. Now the apps close or the screen swipes wildly without my doing. Gets annoying. It is still crazy fast compared to past phones that would slow down. All in all I have been very happy until now and you can't beat the price. Haven't called customer service yet.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",18-Jun-17,5,Amazing,This is definitely the best phone I've ever owned.  The specs are incredible. This is the best Blu out there.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-Apr-17,4,... as I need it other than that it's a good phone I've had no problems well with the exception ...,Some of the apps and a lot and my alarm for the phone works when it one of work not as I need it other than that it's a good phone I've had no problems well with the exception that it did lock up for me once
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Mar-18,2,"Nice phone, but only works for 5 to 6 ...","Nice phone, but only works for 5 to 6 months, then unablebto charge, and it wont be ablento ring on incoming calls.  Only blu company could fix this item and it comes backnthe same forn$125.  Stay away from all blu products.  They are cheap products, that doesnt work after a short while."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Feb-17,5,So far so good,Easy to set up took atnt sim card and was up and running in minutes.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Jan-18,1,Locks me out after trying to get in my Google ...,Locks me out after trying to get in my Google account after I reset it. Had trouble connecting WiFi ran a test on the phone it said it failed most of them. Doesn't let me choose ringtones. Network doesn't connect right.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Feb-18,3,Phone SLOWED DOWN after new Update.,I give this three starts because after the new update the phone SLOWED DOWN EXTREMELY ... Apps took time to load and the phone had enough internal space to where it shouldn't be doing that.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-May-17,5,Excellent phone and great price,"Excellent phone and great price. I put in the sim at&t card, power up and it works like a charm."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",16-Feb-17,5,Phenomenal!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!,"This is my 3rd Blu phone.  My previous daily driver was the Blu XL  which was fine except 16G/2G was just not enough.  At this price for a 32G/3G phone I couldn't resist upgrading. Everything about this phone is great so buy it with no fears or concerns. The camera, the screen, the speed, the storage are all top notch. I don't even think I will ever need to use the SD card slot as 32G is ample space for my needs. One very impressive thing I must say is that my reception using this phone is greatly improved at work where nobody gets service - With this phone I have decent service from ATT. It's like this phone is more receptive than my other phones? My phone rang all day long which for me at work has never happened - I used to just get notifications of missed calls and voicemails on my drive home."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Feb-18,3,Broken in less than a year,Loved the.phone until the battery over heated and warped the screen right off the phone. Glad my daughter didn't get hurt. We had the phone less than a year when it happened.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Apr-17,5,Awesome Phone !!!,"Just the phone i was looking for !! I couldnt be initially happier with this phone . The 5.5 display is great , camera is great . I had previously owned an original HTC one when it first came out and i have to say this is far better and less out pocket . Way to go BLU . Good service was provided by supplier at a good price."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Jan-18,1,One Star,Crap
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",24-Feb-17,5,In Love!,"I love this phone. It is such a high quality phone for the price. When you hold it in your hand, it feels and looks like an expensive phone. It is so worth more than it cost."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-May-17,5,Android for the 99%,"The move backwards in USB connectors made sense - the only reason I needed this phone was  the USB C port on the XL would no longer stay connected/constantly charging. The bump up in RAM is nice too. As a casual, daily user of my phone I see no reason for the majority of Android users to require anything more powerful or reliable than a $150 BLU."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Aug-17,1,One Star,"Battery is horrible, keeps shutting off and keeps losing service"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",13-Jul-17,1,From what I've seen not worth it,"Got my phone on Saturday. It is now Wednesday,  my phone has been restarting itself several times a day on its own. First I thought that it would stop doing that but had yet to. Unless it gets replaced with a phone that works I'll never buy BLU again. The hassle is not worth the money spent!!!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Mar-17,5,Good phone. Haven't had any issues,Good phone. Haven't had any issues. I was a BLU owner before and had that phone for 2 years.they seem to last long and well built. I don't like that I can't take the battery out of this though..
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Sep-17,1,I tell everyone how much money they waste on overpriced phones,screen is peeling off from the bottom. I have been purchasing blu phones for a long time and many of them. I tell everyone how much money they waste on overpriced phones....my last two phones....this one and the blu r1hd 16g which I never was contacted back on....and the one before that...the same phone. before I had a chance to complain...it was stolen....u have lost a loyal customer.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Sep-17,5,Never buying a different brand again. <3,"This is my second BLU phone I brought to Straight Talk, I am impressed with the quality & price of both. The fact that they come with a screen protector and case is an added bonus. My last phone had water damage after 2 yrs, it comes on but the screen swipe doesn't work. This phone is clearer, faster and has amazing storage. Never buying a different brand again, especially since I put my old SIM in and it transferred everything, even the 6 messages I couldn't see on the other phone. Impressed again!!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",10-Jun-17,3,The device works okay - however doesn't connect on 4G ...,The device works okay - however doesn't connect on 4G as advertised - at least with DIGITEL in Venezuela
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",24-Jun-17,1,"""To start android enter your PIN""","First time I turned on my phone it asked for PIN.. ""To start android enter your PIN"". Is a new phone... how could I have a PIN?I can't use my phone, please help me or give my money back. Thanks."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",31-Mar-17,5,Can not beat!,"This phone is simply unbeatable when it comes to the product and price. The phone is the perfect size between huge and perfect hand fit, along with amazing specs ! Seriously, an octa core and 3 GB of RAM in a phone that is mostly completely compatable with GSM American carriers , along with mostly up to date software, just blows me away for only $150 !!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Mar-17,5,It is a nice phone and the price was right 3g of storage ...,"It is a nice phone and the price was right 3g of storage faster processor upgraded camera and battery life charges faster. My only regret is that I had it in my back pocket and got caught in a storm phone got wet so I have to send it in for repair, other than that I love this phone"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Feb-18,3,"Decent phone for on the cheap side, but after ...","Decent phone for on the cheap side, but after 3 months, the phone has a glitch, turns itself off, shuts down whatever you're doing on it, I can't send it back due to it being after ""30 days"""
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",16-Jul-17,1,"attractive price, crap realiability.","Phone purchased in march 2017, screen failed in july 2017. Yup, you get what you pay for."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Jan-18,1,The phone is not good. Nothing works right,I bought this for my daughter as her first phone. This is the second BLU phone I have bought. The phone is not good.  Nothing works right. Text messages take up to 5 minutes to get delivered. I will never buy another BLU phone again. It's a waste of money.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",19-Jul-17,2,Four months in.,Seems like a nice phone but after about three months the Bluetooth stopped working and then shortly after it started turning off when you put it on the charger. Now it just won't charge above 60%. I don't know if this a fluke or it's a common issue. I will say that I haven't dropped it and there isn't any physical damage and I've only used the charger it came with.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Oct-17,1,Didn't Work Right Out of the Box,"Right out of the box it did not work but thankfully, Amazon accepted it as a return without difficulty.  I will not be re-ordering this phone, sorry."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Jan-18,1,and I like them for the price,"This phone battery exploded a few days ago. This is the second BLU phone that I've had, and I like them for the price. But I've had two BLU phones in less than a year. The first one had a screen crack, and the second, as I mentioned before, exploded. Completely dissatisfied and upset."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Jun-17,5,Way Better than expected!!,"Great phone. The first phone BLU put out would die quickly, this battery has much better life or the phone is more efficient, either way much better! Plus they are based in Florida USA!!!!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Apr-17,1,this is by far the worst phone i have ever used in my entire lifetime ...," this is by far the worst phone i have ever used in my entire lifetime on planet earth, there isnt an option to change the rington what came with the phone is what you will use just one ringtone this applies to all messages,after a few weeks of using the phone  the camera stopped working all of a suddenly it does not even open up, this was followed by the fact that its now taking 10 mins to restart and it can even decide to restart on it own and take a quality time doing so,i would not recommend anyone to buy this phone,"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Oct-17,1,Crap,"The phone was ideal at first because I was waiting for the new iPhone to come out. The first one I ordered heated up and went black. I had this one for about 1 month. The replacement one the WiFi and BT worked when it wanted to. Many times to reset, and didn’t last but slightly longer. The phones camera was not good at all when it came to actually wanting to video record. Auto focus kept going in and out. Not worth the money not time.."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",16-Oct-17,2,Microphone issues,"Bought this phone and initially really liked it. Worked great for about two months. Now all of a sudden the microphone barely works, so my voice is so quiet that callers cannot understand me."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Jan-18,3,"comes with good accessories, and has a lot of space","The phone works, comes with good accessories, and has a lot of space. The only real downside is that it barely works with any carrier. I switched my carrier twice, but never really got any data and it always had poor reception."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",29-Jan-18,1,I liked the size of the phone that's about it and ...,I liked the size of the phone that's about it and the color is misleading they gold color in the picture it looks gold but ones you get the phone you will see it's not really the color gold and the back looks silver not even close to gold.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Apr-17,5,I actually like the default launcher,"This is a great budget phone! Out of the box it looks great and has a nice bright screen. The camera is good quality for the price. The default launcher s a little getting used to, but I enjoy it, even without app drawers. The phone only has 3GB of available storage space without an additional micro SD. Overall, very pleased with this purchase and consider myself a new loyal BLU fan!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Oct-17,2,Spend the extra and buy new,"The item arrived in promised time. The packaging was good. The phone was to replace a warrantied phone of the same type which I loved. This particular phone has damage that was not listed. The front camera has some damage, it appears to have a finger print on the lens or water droplets. So the image is blurred."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",2-Feb-18,1,One Star,Didn't even last a year ... battery went bad
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Jul-17,3,Overall it is good for the price,"Overall it is good for the price.  But battery power lost in few hours.  While in use it lost in 2 hours, in idle it goes off in 3-4 hours.  Camera quality also not good, we cannot say this phone has 13MP camera."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Jan-18,3,Three Stars,"really awesome phone, but wont connect to wifi. got a replacement and still wouldn't connect. still love the phone"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",18-Sep-17,1,One Star,"the phone burned up, second phone they sent me. piece of crap .I  tried to charge this phone I  picked it and realized it was very hot. I then  unpluged the  phone and it still was very hot.I wouldn't turn on anymore. it went dead as a doorknob. Not saying its not a very good phone ,very fast  and easy to down load."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",5-May-17,5,"Works perfectly in Jamaica , just put your chip in","Bought it as gift for someone in Jamaica , working perfectly fine so far. She loves it."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Mar-17,5,Amazing phone..,Wow!! just got my new phone 4days ago and this phone is amazing one of a kind.. Its brilliant.. 5 star for you guys and ..
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Apr-17,5,Wonderful phone for the price,Wonderful phone for the price.  The camera is awesome!  My daughter is pleased. I am very pleased with out purchase.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",18-Apr-17,3,Testing in progress,I cannot update the phone in the website I feel is going to get behind
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-Sep-17,1,Highly disappointed,"I had the vivo. 5, the x 2 is very disappointing. It has poor sound. Has a tendency to lock up where I have to reboot. And I am not one with a lot of apps. My vivo? 5. Outside having a different power cord. Was fantastic unfortunately not water proof. Lol if I was able to give this back for a better one I would. Or maybe there is just something wrong with this one."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",10-Jul-17,5,https: //www. amazon.,https://www.amazon.com/dp/B01N0TJZ3T/ref=cm_cr_ryp_prd_ttl_sol_0
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Feb-17,3,Good phone for the price! Message Access Profile is NON-EXISTENT on this device.,"I really like the feel of the phone, and the speed at which it handles application (thanks to the 3GB of RAM). The instructions (which are printed very small) really needs clarification on SD card and SIM card usage. In order to use a SD card, you must put it in the SIM 1 slot, and the SIM card will sit in the SIM 2 slot.  Another annoyance is that the phone does not have the Message Access Profile (MAP) that is needed when syncing with my car (Ford Flex w/ Sync 3). Phone will sync, but messages will not connect to car, due to the missing MAP file. My prior BLU Studio phone had this feature and it worked flawlessly."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Apr-18,3,was not good value for the,purchased 2 units ...tends to get hot. was not good value for the money
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",11-Sep-17,1,One Star,"worse phone ever , asked to return it but never received return slip."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Feb-18,1,Ghost touch problems,After a few months phone is unusable. Ghost touch problems on screen will drive you to the brink of insanity. Can't even do anything
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Jun-17,3,Three Stars,works ok for a new January 2017 fone  needs more improvement
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Jan-18,1,Bad selection,My phone worked well and suddenly went out and did not turn on again.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Oct-17,1,Don't bother,OMG! After a month the camera stopped working! Horrible! Customer service is polite to you but they will not compromise in order to help you.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",6-Mar-18,1,One Star,Screen stopped reacting after 3 months
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",25-Dec-17,1,Got this phone as a Christmas gift for my mother ...,"Got this phone as a Christmas gift for my mother. Tried to turn it on but receive a blank screen and will not boot up. I tried charging it but still no change. I am unsure what to do at this point, I just want a refund or a working phone please!"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",3-Jun-17,5,Five Stars,Reasonably price for a good phone. I like it.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",22-Jan-18,1,Full of terrible bloatware.,Cheap build. Glitchy software. Full of terrible bloatware..buy a used name brand phone instead of this cheap piece of crap
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",12-Dec-17,1,Previously opened,"Love the phone... But it was previously opened. Packaging is missing the SD/SIM card tray key, USB/charger and earbuds. Not cool since I've been loyal to BLU throughout the years and spoke highly to all of my family.  Hopefully it works, my husband just opened it today."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",18-Feb-17,5,"Acts, Looks and Feels like a 600 dollar phone.",I'm in love! My phone was recently stolen and I was still paying on it threw t mobile. I wanted an phone that was the same size and has the same features. The phone is very light and the clarity of the screen is great. I the fact the phone came with a screen putector and case was awsome. I would highly recommend this phone to anyone who is looking for a budget friendly option that wants all the features of name brand Android but not the price tag of one. I saw a review of how uncomfortable it was for them to hold in hand but that's truly false. I have rather small hands and its comfortable for me. Its obviously a biggwr screen so you have to be aware of that.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-Feb-18,1,Phone will not charge,"It didn't hold up at all. I had problems getting it to charge for a while and now it won't charge or turn on,  I bought a new charger and still not able to charge the phone.  I haven't had it but 7 months and it has been taken well care of.  I wouldn't recommend this phone at all."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",4-Sep-17,2,Phone well for 2 months and after that completely collapse ...,Phone works  well  for 2 months and after that it completely collapse . Phone cannot stay connected on internet and i returned it for refund.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-May-17,3,It looks very nice. Very slick but I previously owned the Blu ...,"It looks very nice. Very slick but I previously owned the Blu Vivo XL and just expected a lot more.  The biggest improvement is in the backing.  The old version was cheap plastic and broke easily.  This model was definitely stronger.  What I didn't like is that it says the speed of charging is improved and I found it incredibly slow.  If not using the Blu branded charger, it literally didn't fully charge when left plugged in overnight.  With the Blu charger it took 3 hours.  Hugely disappointed considering that was a big selling point.  There is also some software that is not removable that kept coming up as malware.  You couldn't even disable it.  I'm big on security and this scared me a bit.  Finally it was quite a bit slower than the old model in my experience.  I will be returning today."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",17-Oct-17,1,One Star,"Sent item back, not enough memory"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Apr-17,2,The cell phone is useless from then,The battery doesn't last so much (less than 8 months) and after that you won/t be able to find a replacement for it. The cell phone is useless from then onwards
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",27-Aug-17,5,Great,Execellent for the price
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",18-Apr-17,5,Five Stars,very nice phone for the price
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",21-Mar-17,4,"Still a great phone, great looking","only downside is battery life isn't that good(could be because I use it often) and it (as stated) won't update to Nougat.  Still a great phone, great looking..nice weight and style. No issue activating with my AT&T plan.  Would buy again as a gift."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",15-Aug-17,3,SD card confusion,Sim card/ SD card confusion and no forums on how to install. But if you dont want to expand memory with SD card it is a great phone.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",14-Oct-17,1,Angry!,"I specifically searched for ""T-Mobile cell phone"". I opened it up, put my T- Mobile sim card in, and ...... nothing.I went to the store twice for help, didn't work when I got home. I called support. They don't support this phone even, and that is why the site doesn't recognize what phone it is.They had to email instructions for me to type in, because if I opened up the settings, the phone disconnected.Now today it list all the information I typed in from the instructions, and so it opens things so slow, that the computer I had in 1994 with a 2400 baud modem was faster.I have had it less than a week and have already tested out it's flight capabilities after days of utter aggravation and frustration!!!I had to spend 20 minutes just getting to this review site."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Jul-17,4,Four Stars,was harder to set up
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",28-Sep-17,3,Three Stars,"Better than my previous BLU, but still could be better for the price."
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",25-Jun-17,5,Good buy,So far no complaints
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",26-Jun-17,1,One Star,I wouldn't recommend this product to my friends!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Jan-18,1,One Star,Not so good!
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",8-Mar-17,5,Good for the price,I like the phone the software sucks
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",20-Jul-17,5,A fantastic phone for the price,A fantastic phone for the price. Ideal if you are traveling abroad as the GSM sim free works as advertised.
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",23-Sep-17,4,Phone dies fast,"At first, I gave it a 3 star review because my sim card wasn't working but now that it is, i give it four stars because the phone dies fairly quickly. I can lose 15-20% of my battery percentage in an hour and a half, which is how long my classes last. But other than that, the phone is nice"
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",30-Aug-17,4,Four Stars,WIFE LIKES IT
"BLU VIVO XL2 - 5.5"" 4G LTE GSM",7-Oct-17,1,Choose something else!!!,These Blu Phones always stop working after  months or so. This is my 3rd one.
