Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
Samsung Galaxy S7 G930F,"February 25, 2017",4.0,This phone is really nice it works well and is pretty fast,This phone is really nice it works well and is pretty fast. But after looking at the one-star reviews I'm hoping that this phone doesn't have any problems especially because it has no warranty. Another thing about the phone is that it's really slippery even with the case that I bought. It's not as grippy as my old phone but it sure does work better with a really nice back and front camera. I will keep you guys updated about the performance of the phone and if I'm running into any problems after weeks/months hopefully the phone still works after months because this is a really nice phone.
Samsung Galaxy S7 G930F,"April 6, 2016",5.0,Five Stars,really very nice this phone  battery 🔋 backup Awesome
Samsung Galaxy S7 G930F,"September 8, 2016",1.0,"TERRIBLE PHONES, I WONDER IF IT WAS AN ORIGINAL SAMSUNG PHONE","I bought two very bad phones, One phone is very slow, and the other one just stopped working after two months of use, it doesn't turn on."
Samsung Galaxy S7 G930F,"February 5, 2017",5.0,Five Stars,Excellent phone..
Samsung Galaxy S7 G930F,"June 22, 2016",5.0,My cellphone is awesome..,My cellphone is awesome...but I dont have the adapter for charging the cellphone is not included the right one I mean...the AC adapter
Samsung Galaxy S7 G930F,"September 21, 2016",5.0,Five Stars,"Excellent product.  Light, good size, very good camera, applications, memory."
Samsung Galaxy S7 G930F,"April 23, 2016",5.0,Five Stars,Excelente
Samsung Galaxy S7 G930F,"February 23, 2017",4.0,Four Stars,All good
Samsung Galaxy S7 G930F,"May 20, 2017",5.0,Five Stars,"I bought it for my mom, to keep with her grandkids. She absolutely loves it!"
Samsung Galaxy S7 G930F,"June 24, 2017",5.0,Five Stars,It was OK
Samsung Galaxy S7 G930F,"May 11, 2016",5.0,S7,Love the phone
Samsung Galaxy S7 G930F,"September 8, 2016",5.0,As described.,No problems with this phone. Lost a phone so went to my carrier and they gave us a free sim to install. Voila!!! all set.
Samsung Galaxy S7 G930F,"January 17, 2017",4.0,No Surprises,Exactly as advertised
Samsung Galaxy S7 G930F,"November 30, 2016",5.0,BEST PHONE,Best phone everWorked with my carrier straight out the boxCame sealedReally love it
Samsung Galaxy S7 G930F,"October 25, 2016",1.0,One Star,Todo mal !
Samsung Galaxy S7 G930F,"June 10, 2016",1.0,So disappointed,This is an used product. I have it already activated. There are several fingerprints on the phone. The box shows that there are different label has taken off. The seal label was fake and easy to take off and put it back like no one has touch it.
Samsung Galaxy S7 G930F,"April 23, 2016",5.0,Would recommend!,"So far so good! Fast, beautiful screen. Haven't tested the camera yet however the low light detection is phenomenal"
Samsung Galaxy S7 G930F,"November 3, 2016",3.0,Three Stars,k
Samsung Galaxy S7 G930F,"April 19, 2016",2.0,Exynos processor is much better than the Snapdragon version used In the US,Ordered the Black Onyx international version and received the Titanium Silver version. Comes with an American Sim only sticker on the box. Not truly an international phone. Exynos processor is much better than the Snapdragon version used In the US. Returned for refund.
Samsung Galaxy S7 G930F,"June 13, 2016",5.0,Five Stars,Espectacular
Samsung Galaxy S7 G930F,"May 6, 2016",5.0,Five Stars,suepr good
Samsung Galaxy S7 G930F,"March 7, 2017",5.0,Five Stars,Just what i want!
Samsung Galaxy S7 G930F,"January 5, 2017",4.0,Four Stars,Is a Best cel Phone firts a S6 I can is very fast....no more coments
Samsung Galaxy S7 G930F,"June 28, 2017",5.0,OKEY AS DESCRIPTION,OKEY AS DESCRIPTION
Samsung Galaxy S7 G930F,"August 23, 2016",2.0,Two Stars,Not come whith charger only european adapter
Samsung Galaxy S7 G930F,"May 27, 2016",5.0,Five Stars,Yas i like so much and really like your service ill hope buy other things soon god job
Samsung Galaxy S7 G930F,"November 14, 2016",5.0,Five Stars,Was delivered way ahead of time estimated and everything is intact. Thank you
Samsung Galaxy S7 G930F,"September 21, 2016",4.0,Four Stars,Device is great and works well. Fully unlocked and functional.
Samsung Galaxy S7 G930F,"April 2, 2016",5.0,The best one,Very good
Samsung Galaxy S7 G930F,"August 10, 2016",5.0,Five Stars,good
Samsung Galaxy S7 G930F,"September 9, 2016",5.0,Five Stars,It met my expectations
Samsung Galaxy S7 G930F,"March 13, 2017",5.0,Five Stars,Very fast and good looking
Samsung Galaxy S7 G930F,"October 3, 2016",5.0,Five Stars,Love the Cámara is increíble
Samsung Galaxy S7 G930F,"August 4, 2016",5.0,Five Stars,Everything is perfect I love it.
Samsung Galaxy S7 G930F,"June 13, 2016",5.0,Satisfaction,Over all great product so far.
Samsung Galaxy S7 G930F,"May 16, 2016",4.0,Four Stars,Why they eliminate the remote control?
Samsung Galaxy S7 G930F,"June 1, 2016",4.0,Four Stars,Beautiful phone with a great service
Samsung Galaxy S7 G930F,"September 13, 2016",5.0,Five Stars,Because is very good phone
Samsung Galaxy S7 G930F,"January 5, 2017",5.0,Five Stars,Good device
Samsung Galaxy S7 G930F,"February 4, 2017",5.0,Five Stars,Excelent
Samsung Galaxy S7 G930F,"January 28, 2017",4.0,Four Stars,Excelent
Samsung Galaxy S7 G930F,"November 19, 2016",5.0,Five Stars,Excellent
Samsung Galaxy S7 G930F,"June 14, 2017",5.0,Five Stars,excelent!!
Samsung Galaxy S7 G930F,"August 18, 2016",5.0,Five Stars,Owesome
Samsung Galaxy S7 G930F,"June 9, 2016",3.0,Three Stars,Yes so far
Samsung Galaxy S7 G930F,"September 21, 2016",5.0,Five Stars,All ok
Samsung Galaxy S7 G930F,"November 8, 2016",5.0,Five Stars,:)
Samsung Galaxy S7 G930F,"July 25, 2016",5.0,Five Stars,Like product
Samsung Galaxy S7 G930F,"June 10, 2016",5.0,Five Stars,Work fantastic !
Samsung Galaxy S7 G930F,"June 6, 2016",5.0,Five Stars,everything was ok
Samsung Galaxy S7 G930F,"May 17, 2016",5.0,Five Stars,Excellent phone
Samsung Galaxy S7 G930F,"August 18, 2016",5.0,Five Stars,Nice phone
Samsung Galaxy S7 G930F,"July 14, 2016",5.0,Five Stars,Nice
Samsung Galaxy S7 G930F,"June 4, 2016",5.0,Five Stars,Perferct
Samsung Galaxy S7 G930F,"May 28, 2016",4.0,Four Stars,Goog
Samsung Galaxy S7 G930F,"October 4, 2016",1.0,Be careful!!!! Warning,This phone is published as unlock and it is locked!! It's cannot work outside the us.. This sellers are cheat their clients be careful!!!
Samsung Galaxy S7 G930F,"April 21, 2016",1.0,Do Not Buy From This Seller!,"The phone did not feel new when I took it out of the box. During the first week the S7 would work perfectly fine then restart out of nowhere for absolutely no reason. I still have this problem every here and now, and I have searched for more information on this problem seeing if it was common with the Galaxy S7 and I found nothing."
Samsung Galaxy S7 G930F,"November 11, 2016",1.0,STOPPED WORKING AFTER 5 MONTHS - DO NOT BUY,"I purchased this phone in May and it stopped working in October.  First it would reboot constantly then it would not start and had a blue light.  I tried every remedy recommended online including a factory reset and nothing worked.  Now it will not even charge and will not power on.This is clearly a defective model and worse yet, there is a 1 yr warranty listed on the item's page but it's a lie!  I called Samsung and they said it cannot be serviced in the US and likewise, Amazon said they will do nothing.This seller is selling a bad phone and Amazon is doing a bad job protecting the consumer - regardless, I will find a way to get my refund or replacement device even though this process has been very crooked on Amazon's part."
Samsung Galaxy S7 G930F,"June 3, 2016",3.0,Overheating.,"Overheating problems. Phone came perfectly fine but after a few days, it started to overheat."
Samsung Galaxy S7 G930F,"April 17, 2016",4.0,"Great Phone, Too Fragmented","The GS7 is an awesome device.  However, if you're getting the international G930F, know that Samsung pay won't work and Android Pay will be limited.  In addition, if you're expecting faster updates from Samsung, just know they have the G930F extremely fragmented by country and specific firmware to each country... so not all will receive updates as fast as you might expect for a ""carrier free"" device. That said, the Exynos processor on the G930F is superior to the Snapdragon processor in the US variant, as is the battery life."
Samsung Galaxy S7 G930F,"April 26, 2016",5.0,Works Perfectly on AT&T,"Worked perfectly out of the box, although I had the Micro SIM from my S5 Active trimmed down to a Nano, but the AT&T store did it for free. Made a phone call immediately, and transferred everything via the Micro USB adapter and Samsung Smart Switch app."
Samsung Galaxy S7 G930F,"July 10, 2016",1.0,Check these phones for being rooted! Voids warranty!,"I urge buyers to go to reboot screen and check if it is rooted. Received this item rooted from 3 different sellers. Turn device off, press volume up, power and home key simultaneously. It will say checking for updates, it subsequently shows a happy droid or a dead droid (asterixes for eyes) and a yellow triangle with exclamation point. If the latter is the case the phone is rooted, this has been confirmed several times with Samsung officials. Means someone tried to install an unofficial operating system. THIS VOIDS YOUR WARRANTY and phones coming from Samsung should NEVER show this error. GO TO YOUR REBOOT SCREEN AND CHECK!!!"
Samsung Galaxy S7 G930F,"September 24, 2016",1.0,Unbroken seal on new phone ?,Phone works great so far and the shipping was fast but I received a box with a broken seal and if I am buying a brand new phone I expect the seal to be unbroken really didn't like this at all
Samsung Galaxy S7 G930F,"May 10, 2017",1.0,Crooks,The package was delivered with no phone inside the box. It can with the accessories and also the phone case/mold but not the actual phone. Disappointed.
Samsung Galaxy S7 G930F,"December 18, 2016",1.0,Scam!,Was not really unlocked. When I went to Nigeria I found out and couldn't use a sim card until paying someone to unlock it.
Samsung Galaxy S7 G930F,"April 2, 2017",1.0,Overheating has reached dangerous levels,"Overheating has forced me to lower the screen resolution, remove oculus and treat my phone like a delicate piece of junk that can't handle modern apps.  I even lost a third of my photos, 2 or 3 of which were of my first child being born because the overheating damaged the SD card (made by samsung).  Why did I pay for a new phone when I run the risk of it exploding if I don't treat it like a 4 year old iphone?"
Samsung Galaxy S7 G930F,"August 14, 2016",2.0,Box open,"Purchased the one from wireless everything, it's okay. Did not like how the box was already open and the phone already set up. Note: made in Vietnam. Will not be purchasing from them again"
Samsung Galaxy S7 G930F,"February 17, 2017",5.0,EXCELLENT,EXCELLENT
Samsung Galaxy S7 G930F,"June 25, 2017",1.0,One Star,Returned
Samsung Galaxy S7 G930F,"April 19, 2016",1.0,NEEDS AN UNLOCK CODE,THIS IS A US ONLY VERSION. Actually unlocking it requires you to purchase an unlock code online for an extra $30. Some reviews say you need to use a US sim before leaving the country and it will work fine. Unfortunately I left without unlocking it. The seller needs to emphasize this because this is false advertisement. The phone works fine otherwise.
Samsung Galaxy S7 G930F,"September 5, 2016",4.0,but this is the best Iphone yet,"It's been a while since I got a new smartphone, but this is the best Iphone yet!  9/10 would invite this to my Farmville!"
Samsung Galaxy S7 G930F,"July 11, 2017",3.0,Error,I gave it back because I was wrong to make the purchase
Samsung Galaxy S7 G930F,"April 7, 2016",4.0,Great but fragile,"Everything in this phone from the processor, software, camera is great but the outside is very fragile and slippery. Today this phone fell out of my pocket during gym and the side bezel got chipped everywhere. I recommend buying case as soon as you buy this phone and be careful of clumsimess"
Samsung Galaxy S7 G930F,"June 4, 2016",1.0,Phone problems,"Hey just to let u know, when i first received the phone it was perfect no problems. Late last month the phone began to run hot and would stick occasionally. When this is cause i then have to restart frequently. It even restarts on its own not even two months and this is happening....i really dont understand why. Plz reply"
Samsung Galaxy S7 G930F,"June 19, 2016",1.0,loose signal,the Phone loose the signal y try with another sim card and its the same
Samsung Galaxy S7 G930F,"February 21, 2017",1.0,One Star,its not what they show in the pictures
Samsung Galaxy S7 G930F,"June 25, 2016",5.0,Awesome,None
Samsung Galaxy S7 G930F,"April 5, 2017",5.0,Five Stars,Great buy. I'm using it now.
Samsung Galaxy S7 G930F,"October 7, 2016",5.0,Five Stars,Great smartphone
Samsung Galaxy S7 G930F,"February 2, 2017",5.0,Five Stars,excellent phone
Samsung Galaxy S7 G930F,"August 10, 2016",3.0,I have to turn off for hour to cool down.,Phone got heat up very quick. I have to turn off for hour to cool down.
Samsung Galaxy S7 G930F,"May 27, 2016",5.0,Five Stars,It's excellent
Samsung Galaxy S7 G930F,"March 11, 2017",4.0,Four Stars,All was ok except for the plug that it is made for Saudi Arabia
Samsung Galaxy S7 G930F,"May 11, 2016",3.0,"Just got it & it seems good, lighter then I had before","Just got it & it seems good, lighter then I had before. That's what I wanted but the color u see is NOT the gold it is :( I can hardly tell if it's gold or silver & I bought a clear case wanting the gold color to show :( I'm a little disappointed"
Samsung Galaxy S7 G930F,"April 21, 2016",5.0,Five Stars,As promised. Thanks
Samsung Galaxy S7 G930F,"February 17, 2017",5.0,Five Stars,"great phone, made me want to throw my iphone in the bin"
Samsung Galaxy S7 G930F,"July 3, 2016",5.0,Five Stars,It's very functional
Samsung Galaxy S7 G930F,"May 8, 2016",5.0,Five Stars,That is nice.
Samsung Galaxy S7 G930F,"February 7, 2017",5.0,Five Stars,Best phone
Samsung Galaxy S7 G930F,"April 22, 2016",1.0,This is a locked version!,This is not an unlocked international version!This device does not work outside of the US or with a non US sim. It's locked!Don't buy it if you are outside of the US.
Samsung Galaxy S7 G930F,"March 10, 2017",1.0,Scam,"I did not get any item just the Samsung Galaxy s7 box including the charger and hear piece inside, I think this is a joke, right?"
Samsung Galaxy S7 G930F,"July 10, 2016",1.0,"Unfortunately, I got a used device...","Unfortunately,  I got a used device..."
Samsung Galaxy S7 G930F,"May 10, 2016",2.0,think about repair costs and warranty availabiliy,i'm sorry but the phone fell out of my hand (not hard and not far!) and the screen shattered. and it costs a fortune to fix. :(
Samsung Galaxy S7 G930F,"March 25, 2017",1.0,The product arrived in perfect condition but in the third month of use and ...,"The product arrived in perfect condition but in the third month of use and in the first fall the screen broke, I will not go back to buy another samsung so soon"
Samsung Galaxy S7 G930F,"October 10, 2016",1.0,One Star,It came whith flaws
Samsung Galaxy S7 G930F,"June 26, 2016",1.0,"I having problems with this product, after 2 weeks ...","I having problems with this product , after 2 weeks the phone was not able to start after a reboot , I wait for 3  days with the phone off and start again with no success ."
Samsung Galaxy S7 G930F,"November 27, 2016",5.0,got it on time. item is as described.,got it on time.item is as described.
Samsung Galaxy S7 G930F,"May 11, 2016",4.0,"... ""international"" Samsung Galaxy S7 phone after reading lots of excellent reviews. It was so easy to set up","I had T-Mobile service on an iPhone 5S and bought this unlocked ""international"" Samsung Galaxy S7 phone after reading lots of excellent reviews.  It was so easy to set up!  I backed up my iPhone data onto Google, took the T-Mobile sim card out of the iPhone, placed it in this phone, and followed the set up procedures on the phone.  The plug was international with an adapter for U.S. outlets.  The cord has a micro USB to the phone and a USB on the outlet end, so I can use my old iPhone power blocks (super nice to be able to recycle phone cord parts)!  It has 32GB storage with a second slot for a microSD card, so I also purchased an $80 200GB microSD memory card for extra file, photo, and music storage.  Only bad thing so far is that I don't like the Google Calendar app, but maybe I'll get used to it..."
Samsung Galaxy S7 G930F,"April 28, 2016",2.0,American Sim ONLY!,"I have yet to actually use the phone yet because on the back of the package it states American sim card only (once activated with american sim then supposedly you can use any sim card), the advertised product is international factory unlocked however not the case. I am very disappointed that this was not stated anywhere on the information page for the product."
Samsung Galaxy S7 G930F,"February 2, 2017",5.0,Awesome!,"I've had this phone for almost 3 months and it works perfectly. Good battery, great sound and image quality (I previously had an S4). So far, no issues with it."
Samsung Galaxy S7 G930F,"May 31, 2016",1.0,Might be better to buy it from your service provider,"Software crashed five days after my replacement availability ended.The phone was just in front of me then suddenly shut down and restarted. Then it got stuck on a boot loop. And that was that.I tried everything. Even restoring to factory settings.The only thing that could work is that I need a specific firmware version from Vietnam that can't be found online (yet).Apparently, this is a common occurrence from Samsung phones. So just keep that in mind. Might be better to buy it from your service provider."
Samsung Galaxy S7 G930F,"December 7, 2016",1.0,Samsung has the worst customer service,"Samsung has one of the worst customer service I have dealt with. Have had the Galaxy S7 for less than a year and started crapping out on me by slowing down and constantly closing down programs. Talked with the customer service which was rude and apathetic. Sent in the phone to their repair center in a Plano Texas. Apparently it was a battery issue and they ""repaired"" it. They sent back phone and I received it completely damaged. The screen was completely inked out. They initially wanted to blame UPS but there was no apparent damage to the box or packaging. They finally owned up to the damage but was completely unhelpful with going about resolving the issue. They had the audacity to say normally I would be charged to fix the screen THEY damaged. I am completely done with Samsung and all their products that apparently either malfunctioning or blowing up."
Samsung Galaxy S7 G930F,"April 18, 2016",1.0,Not international version,"This phone is marketed as international version, but box has a sticker that says it will only accept American SIM."
Samsung Galaxy S7 G930F,"August 10, 2016",1.0,One Star,bad
Samsung Galaxy S7 G930F,"December 27, 2016",5.0,Good experience with AT&T network,"I'm not reviewing the GS7. It's a great phone. I'm very happy with it. I'm reviewing the seller. I received a new sealed GS7 for Italy I believe (TIM) is the carrier. plugged the micro sim from my AT&T GS6 and went through the usual startup process. Everything went perfect. I set the language to english and I'm using AT&T's 4g LTE network. I didn't have to add any AP names or anything. It just worked. It's seems to be just as good or bad as the GS6 (AT&T branded) that I was using before. I was also able to uninstall all the TIM apps, which has not been my experience with AT&T and other US carriers. I can usually disable most of them but not uninstall completely. If I bought this from AT&T it would have cost about $200 more (crazy that the price is still the same as when it was released since it will likely be replaced in 3 months with the GS8) and I would have been forced to reprovision a new sim card for some reason which would take time which is the same as more money and I would have a bunch of AT&T apps taking up memory."
Samsung Galaxy S7 G930F,"March 23, 2017",1.0,Misleading and a Waste,Went into Verizon to get everything put everything on this new phone and they tell me it's not compatible. This us directly contrary to what the listing led me to believe.
Samsung Galaxy S7 G930F,"February 21, 2017",5.0,Five Stars,nice
Samsung Galaxy S7 G930F,"July 22, 2016",5.0,I love this phone,"I love this phone, I got the gold one yesterday and my brother got the silver. Honestly...from a distance they both look silver, but up close you can tell the difference. The only issues I have is when fast charging, the phone gets VERY hot...it's expected but still....also....keep this phone in a case and keep a screen protector on at all times....because this phone collects fingerprints. Other than that...no complaints thus far...the camera is an AMAZING upgrade from my S5...also I was pleasantly surprised that it has front flash. I live in the Caribbean(SVG)....phone works absolutely fine here....whatsapp messages were coming through as soon as i put my sim card in and turned on my mobile data. Highly reccomend :)"
Samsung Galaxy S7 G930F,"April 10, 2016",5.0,This phone is Beautiful! The materials they put into it are top ...,"(I did purchase this phone from this page and decided to do a quick review of it)This phone was everything I could have asked for. I always had this predisposition that the Samsung phones were made with lower quality materials, but I was dead wrong. This phone is Beautiful! The materials they put into it are top notch and in my personal opinion this device looks and feels much better than the iPhones!When I first got I was worried because I was switching from Apple to Android, which can be a pretty daunting change. BUT the transition did not seem to take long at all. I got into the phone pretty quickly and was doing my normal daily tasks in no time.It is sad that I had to give up FaceTime but I feel like it was worth it and my friends quickly adapted and started calling me on Skype or Oovoo instead.Unlike the name says, this phone did actually come with some type of warranty I believe. On the box there was a ""24 month warranty"" sticker,.. So I am assuming that means I have a warranty!I also was curious to see which phone is faster (the iPhone 6s Plus vs the Samsung Galaxy S7) so I ran a few easy tests. In getting into apps, the Samsung got in just a hair faster. In loading webpages, the Samsung again beat the iPhone just by a hair.The camera on the Samsung is by far the superior camera when there is ample amount of lighting but in low light, I would give it to the iPhone. The front-facing camera, works the same way. In low light the iPhone wins, but with enough light, the Samsung does better.There are many really cool customization options on the Android software that you would have to jailbreak your iPhone to do, and with the type of person I am I feel like the Android software works better for me. On the other hand, Android may be more confusing to use. Things are not always quite right there where you want them to be and you have have to search for them. BUT Android helps you out with this with search bars when they are convenient.Overall this device is everything I could have asked for. I really enjoy it and I hope I can continue enjoying it for as long as possibly"
Samsung Galaxy S7 G930F,"October 4, 2016",5.0,Samsung at Their Best,"DesignSamsung's phones are very similar to the S6-Note 5 range from last year. The new models still are made of glass (it is Corning Gorilla Glass 4, which is very high quality and durable). The looks are still fantastic and the black, gold, and silver titanium colors looks premium. The colors no longer have hidden colors that show up in sunlight, as the black color is simply just a jet black and same for the gold. The silver titanium has a mirror like finish to it, so it is still reflective.The Galaxy S7 brings the welcome return of dust and water resistance. It is now IP68 certified and is water resistant up to 3 feet and 30 minutes. I find this to be a great return to form and something that should be mandatory for all phones moving forward.CameraThe 12MP camera on the back is very good, but I honestly feel like it’s not as great as the Galaxy S6’s camera. Samsung actually reduced the megapixel count and I feel like it shows. Samsung has stated that due to improved image software and better pictures in low light conditions, it is a worthy tradeoff, but I don’t feel like it was worth it completely. It comes with OIS to help with image stabilization and the camera loads extremely fast. You can load it by clicking on the icon on the home or lock screens or my favorite way: by double clicking the home button. The delay is less than a second which is impressive. The images look great on the screen, but unlike the 2015 models, you lose more detail when enlarging them on the phone and on a computer screen/when printing them out.The 5MP front facing camera is still very good. It has a wide field of vision and takes stellar pictures. It also has a front facing flash which is nice and helpful in low light conditions.DisplayAnother year later and it is still hard to find a better looking display. It’s a 5.1-inch screen and 577 pixels per inch, which creates an unbelievably great looking screen. It is bright, detailed, and showcases amazing color accuracy.AudioThe audio is good and loud. I do wish the Galaxy S7 would take cues from some of their competition and utilize front facing stereo speakers. When holding the phone in landscape mode and watching a video on say Netflix, it is a little hard to hear at times due to the fact that the sound is only coming out the right or left side only.BatteryThe battery has been bumped up to a 3,000 mAh battery and it shows. The battery life is superior to last year’s model and does a great job of getting me through the day. The turbo charging is still excellent, but the wireless charging also had some issues with staying connected, and I’m using the official Samsung wireless charger.FunctionalityThe Always on Display function is nice and useful at times, but I have found it to also be distracting due to one flaw. If you have your phone on your desk at work or by your computer, it is a distraction because the clock will jump around the screen every few minutes. This is due to Samsung wanting to reduce the risk of screen burn in, where if an image is in the same spot all the time, it runs the potential of frying out that particular spot on the screen. That is all well and good, but ideally I would use the Always on Display to silently know if I receive an important text or call. When the screen jumps around, I find my eye wanders to it every time not knowing if it’s lighting up to show a new text or if it’s just simply shifting around.The themes option out of the Samsung store is great and has grown a lot since last year. It allows you to completely customize how you want your backgrounds, keyboard, text messages, and overall aesthetic to look. It is a bit unfortunate to see more and more of the themes to no longer be free like they were when the theme store was first launched.The phone itself works well, although at times there is an issue with lag and app crashes. It was running Android 6.0 Marshmallow and everything worked nicely for the most part. Samsung has gone back to using a Snapdragon processor after spending last year utilizing their own chipset. The Snapdragon 820 processor of this year is incredibly fast and the 820 is marked improvement over the 810 which would get too hot and stutter at times. This coupled with the 4GB of RAM makes the phone blaze through almost any task with minimal issues. It is among the fastest and most reliable phones I have ever used.  This, combined with the 4GB of RAM the S7 has, means that the phone is up for any task with amazing speed.The fingerprint sensor still feels not as fast and accurate as some of the better options out there. It is accurate I’d say 75% of the time, but sometimes it can be very finicky which is frustrating due to the fact that it’s meant to be both fast and more secure.With Android, you get more customizability in terms of launchers, themes, widgets and colors than you do with Apple’s IOS, but you also have to wait longer for updates, have potentially more issues with security, and have an app store that isn’t as fleshed out or monitored as Apple’s is. Android definitely is for those who want more customizability and are adept/willing to do a little bit more tinkering with it to set it up just the way they want it.I enjoy Touchwiz and the added options Samsung provides. It allows for things like an improved Calendar from stock Android (it shows more information on the month view), added customization tweaks and a multi window to be multitask, although I still can’t see why a basic app like the calculator can’t work there in landscape mode.I am very glad to see the expandable storage options of the past return. It is convenient to be able to improve the storage to 256GB which should be more than enough for most people and the 32GB base is great as well.If you would like to read more of my reviews, please check out: smartphonehaven.com"
Samsung Galaxy S7 G930F,"July 23, 2016",5.0,PERFECT? LETS SEE.,"Before the S7, I had a note 5, I've still kept it around but it has been 2 days and I thought I should give you a brief review of my first impressions,Improvements over the Note 5 -1) The screen looks much better and even more vibrant. My secondary phone is an iPhone and it is nowhere near the vibrancy of the Samsung display but if you're playing a video on youtube at 720p resolution on the S7 and Note 5, the S7 is at least 20% better. I could not believe the difference so I had my wife do a double take on it as well and she confirmed its far better.2) The sound is less muffled and a lot louder, audible - its still like a loud mini-speaker but it is definitely a step in the right direction3) The battery size on this phone is 3000mah and the screen is 5.1""  and since the new processor is more power efficient, this basically translates to a better battery life. Of course I can't expect the same over the coming months since Samsung hasn't really nailed their power efficiency over the course of a possible android upgrade...what I am saying is when Android N comes around, I dont know if the power will still be good. My experience between the Lollipop and the Android marshmallow upgrade was not so good (on note 5) but for now the bottom line is I am getting well over 30 hours of battery with moderate to heavy usage4) The Note 5 camera was lovely and the Samsung S7 is even better. The 5.1"" size actually helps in taking better pictures since screen is much easier to grab. The quality of the images is even better and though on paper it's been downsized to 12megapixel instead of 16mp..it actually looks a whole lot better now. Also the video is very clear, supposing you're shooting trees in a moving car, the backdrop is sharper and the sky looks utterly beautiful. iPhone is no match in the camera department, samsung is running away with it. I still maintain the note 5 had a brilliant camera.5) Added functionality with SD card storage makes this phone a winner6) It is water proof. Im scared to try it but its good to know I don't have to sulk when I accidentally drop beer on my phone or run home when its raining or not use it if Im out swimming or in the shower. BIG PLUSCONS -1) It seems noticeably heavy even though I am coming from the Note 5. Maybe because it is smaller and thicker. but this is something i can get used to.2) Also you'll need a case because these phones are slippery and too beautiful. My note 5 has a crack on its back so I'm not taking chances with S7.3) The front facing camera on these phones are good but I prefer the iPhone 6s camera for selfies.4) Samsung doesn't come close to iPhone when it comes to sending emails with inbuilt email management system. Often times my emails are in outbox as people are asking me where is my reply to their email. Embarrassing problem.5) the browser is good but it doesn't compare to the speed and readability of Safari...Conclusion - After just a day or two of use, I am going to give the phone a 9/10Verdict - Buy this over any other phone. But definitely get a case."
Samsung Galaxy S7 G930F,"March 22, 2016",5.0,Five Stars,"I like it, so far!  Transition from old phone to new was quick and easy!"
Samsung Galaxy S7 G930F,"September 6, 2016",1.0,It's  disgusting,Loud  speaker doesn't  work  . WiFi  doesn't  support  also. It's disgusting
Samsung Galaxy S7 G930F,"February 2, 2017",1.0,THEY'RE ALL CRAP USED PHONES,"DO NOT BUY A PHONE FROM AMAZON. ESPECIALLY GOTHAMSELLER. THEY'RE ALL CRAP USED PHONES. THE PHONES WORK FOR 4-6 MONTHS THEN BECOMES DEFECTIVE. DO YOURSELF A FAVOR. GO TO YOUR LOCAL STORE AND BUY A PHONE. I TRIED EVERYTHING. RESET SOFT RESET. BOOT FIRM UPDATE. YOU NAME IT. IT SEEMS THAT MANY PEOPLE HAVING THE SAME PROBLEM. WHICH CONCLUDES THAT THEY ARE SELLING US USED PHONES, JUST GIFT WRAPPED FOR LIL BIT CHEAPER. DONT BUT IT. ITS A SCAM."
Samsung Galaxy S7 G930F,"March 28, 2017",1.0,If you're like me and have very large fingers then this makes ...,"I bought one of these a year ago, and never have I regretted a phone purchase so badly.To start with the part that will bother most people, the keyboard on my phone is extremely laggy, as in I will type about two words before one shows up. If you're like me and have very large fingers then this makes typing quite frustrating.More annoyingly to me, and perhaps to some others as well, is the level of bloatware installed on this phone and Samsung's awful attitude regarding any expressed desire from a user to have it removed. This becomes a problem at its worst when many of these bloatware apps have background processes that prevent you from getting the best battery life you could out of the phone, entirely so software you don't want can waste resources.Getting to the battery, the life was excellent for one month and then it went downhill rapidly. Now I carry a charging cable with me to work so I can plug the phone in when it inevitably gets low on power around lunch time. Considering it sits by my desk largely unused, this is inexcusable. As someone who likes to go for long hikes I want something that I can trust to hold a charge all day so I can take pictures while I'm out, instead I get something that requires me to carry a portable power pack.Lastly, there's a bizarre phenomenon I can only describe as phantom touch, where my finger gets near a part of the screen and it reacts as though I touched it. Once again, I have large fingers that make precision with a touch screen difficult and this does nothing to help with that."
Samsung Galaxy S7 G930F,"April 12, 2016",1.0,Product not as described.,"This ""factory unlocked international version""  came with a big sticker on the box saying it needed an American SIM card.(Update: I was lucky — I was able to borrow a US nano-SIM from a friend, make a five-minute phone call to it, and after that the phone does seem to be working so far with my own SIM card.)"
